sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
103 32 warm smile disarm demilitarise young punk 1
103 33 warm smile disarm demilitarise young punk 4
103 34 warm smile disarm demilitarise young punk 1
103 35 warm smile disarm demilitarise young punk 5
103 36 warm smile disarm demilitarise young punk 1
103 37 warm smile disarm demilitarise young punk 5
103 38 warm smile disarm demilitarise young punk 7
103 39 warm smile disarm demilitarise young punk 5
103 4 warm smile disarm demilitarise young punk 2
103 40 warm smile disarm demilitarise young punk 1
103 41 warm smile disarm demilitarise young punk 1
103 42 warm smile disarm demilitarise young punk 1
103 43 warm smile disarm demilitarise young punk 5
103 5 warm smile disarm demilitarise young punk 4
103 6 warm smile disarm demilitarise young punk 5
103 7 warm smile disarm demilitarise young punk 2
103 8 warm smile disarm demilitarise young punk 3
103 9 warm smile disarm demilitarise young punk 2
104 1 warm smile disarm win-over young punk 6
104 10 warm smile disarm win-over young punk 6
104 11 warm smile disarm win-over young punk 7
104 12 warm smile disarm win-over young punk 6
104 13 warm smile disarm win-over young punk 5
104 14 warm smile disarm win-over young punk 7
104 15 warm smile disarm win-over young punk 7
104 16 warm smile disarm win-over young punk 6
104 17 warm smile disarm win-over young punk 6
104 18 warm smile disarm win-over young punk 6
104 19 warm smile disarm win-over young punk 2
104 2 warm smile disarm win-over young punk 2
104 20 warm smile disarm win-over young punk 2
104 21 warm smile disarm win-over young punk 7
104 22 warm smile disarm win-over young punk 6
104 23 warm smile disarm win-over young punk 3
104 24 warm smile disarm win-over young punk 6
104 25 warm smile disarm win-over young punk 5
104 26 warm smile disarm win-over young punk 4
104 27 warm smile disarm win-over young punk 5
104 28 warm smile disarm win-over young punk 2
104 29 warm smile disarm win-over young punk 6
104 3 warm smile disarm win-over young punk 2
104 30 warm smile disarm win-over young punk 2
104 31 warm smile disarm win-over young punk 4
104 32 warm smile disarm win-over young punk 6
104 33 warm smile disarm win-over young punk 4
104 34 warm smile disarm win-over young punk 7
104 35 warm smile disarm win-over young punk 2
104 36 warm smile disarm win-over young punk 6
104 37 warm smile disarm win-over young punk 2
104 38 warm smile disarm win-over young punk 3
104 39 warm smile disarm win-over young punk 4
104 4 warm smile disarm win-over young punk 6
104 40 warm smile disarm win-over young punk 7
104 41 warm smile disarm win-over young punk 7
104 42 warm smile disarm win-over young punk 6
104 43 warm smile disarm win-over young punk 5
104 5 warm smile disarm win-over young punk 6
104 6 warm smile disarm win-over young punk 2
104 7 warm smile disarm win-over young punk 6
104 8 warm smile disarm win-over young punk 6
104 9 warm smile disarm win-over young punk 6
105 1 military task disarm demilitarise external enemy 7
105 10 military task disarm demilitarise external enemy 6
105 11 military task disarm demilitarise external enemy 7
105 12 military task disarm demilitarise external enemy 4
105 13 military task disarm demilitarise external enemy 7
105 14 military task disarm demilitarise external enemy 5
105 15 military task disarm demilitarise external enemy 5
105 16 military task disarm demilitarise external enemy 6
105 17 military task disarm demilitarise external enemy 6
105 18 military task disarm demilitarise external enemy 3
105 19 military task disarm demilitarise external enemy 2
105 2 military task disarm demilitarise external enemy 6
105 20 military task disarm demilitarise external enemy 5
105 21 military task disarm demilitarise external enemy 7
105 22 military task disarm demilitarise external enemy 6
105 23 military task disarm demilitarise external enemy 5
105 24 military task disarm demilitarise external enemy 5
105 25 military task disarm demilitarise external enemy 6
105 26 military task disarm demilitarise external enemy 6
105 27 military task disarm demilitarise external enemy 4
105 28 military task disarm demilitarise external enemy 4
105 29 military task disarm demilitarise external enemy 6
105 3 military task disarm demilitarise external enemy 3
105 30 military task disarm demilitarise external enemy 6
105 31 military task disarm demilitarise external enemy 7
105 32 military task disarm demilitarise external enemy 6
105 33 military task disarm demilitarise external enemy 5
105 34 military task disarm demilitarise external enemy 7
105 35 military task disarm demilitarise external enemy 5
105 36 military task disarm demilitarise external enemy 6
105 37 military task disarm demilitarise external enemy 5
105 38 military task disarm demilitarise external enemy 7
105 39 military task disarm demilitarise external enemy 6
105 4 military task disarm demilitarise external enemy 6
105 40 military task disarm demilitarise external enemy 6
105 41 military task disarm demilitarise external enemy 7
105 42 military task disarm demilitarise external enemy 6
105 43 military task disarm demilitarise external enemy 5
105 5 military task disarm demilitarise external enemy 6
105 6 military task disarm demilitarise external enemy 6
105 7 military task disarm demilitarise external enemy 6
105 8 military task disarm demilitarise external enemy 6
105 9 military task disarm demilitarise external enemy 6
106 1 military task disarm win-over external enemy 2
106 10 military task disarm win-over external enemy 1
106 11 military task disarm win-over external enemy 1
106 12 military task disarm win-over external enemy 5
106 13 military task disarm win-over external enemy 7
106 14 military task disarm win-over external enemy 3
106 15 military task disarm win-over external enemy 4
106 16 military task disarm win-over external enemy 7
106 17 military task disarm win-over external enemy 6
106 18 military task disarm win-over external enemy 5
106 19 military task disarm win-over external enemy 3
106 2 military task disarm win-over external enemy 2
106 20 military task disarm win-over external enemy 2
106 21 military task disarm win-over external enemy 1
106 22 military task disarm win-over external enemy 1
106 23 military task disarm win-over external enemy 5
106 24 military task disarm win-over external enemy 5
106 25 military task disarm win-over external enemy 5
106 26 military task disarm win-over external enemy 6
106 27 military task disarm win-over external enemy 6
106 28 military task disarm win-over external enemy 3
106 29 military task disarm win-over external enemy 2
106 3 military task disarm win-over external enemy 1
106 30 military task disarm win-over external enemy 2
106 31 military task disarm win-over external enemy 4
106 32 military task disarm win-over external enemy 5
106 33 military task disarm win-over external enemy 4
106 34 military task disarm win-over external enemy 3
106 35 military task disarm win-over external enemy 2
106 36 military task disarm win-over external enemy 5
106 37 military task disarm win-over external enemy 2
106 38 military task disarm win-over external enemy 3
106 39 military task disarm win-over external enemy 4
106 4 military task disarm win-over external enemy 2
106 40 military task disarm win-over external enemy 1
106 41 military task disarm win-over external enemy 1
106 42 military task disarm win-over external enemy 4
106 43 military task disarm win-over external enemy 5
106 5 military task disarm win-over external enemy 6
106 6 military task disarm win-over external enemy 2
106 7 military task disarm win-over external enemy 3
106 8 military task disarm win-over external enemy 4
106 9 military task disarm win-over external enemy 2
107 1 generous gift disarm demilitarise young prince 2
107 10 generous gift disarm demilitarise young prince 2
107 11 generous gift disarm demilitarise young prince 1
107 12 generous gift disarm demilitarise young prince 3
107 13 generous gift disarm demilitarise young prince 5
107 14 generous gift disarm demilitarise young prince 2
107 15 generous gift disarm demilitarise young prince 3
107 16 generous gift disarm demilitarise young prince 5
107 17 generous gift disarm demilitarise young prince 3
107 18 generous gift disarm demilitarise young prince 2
107 19 generous gift disarm demilitarise young prince 1
107 2 generous gift disarm demilitarise young prince 6
107 20 generous gift disarm demilitarise young prince 5
107 21 generous gift disarm demilitarise young prince 1
107 22 generous gift disarm demilitarise young prince 1
107 23 generous gift disarm demilitarise young prince 4
107 24 generous gift disarm demilitarise young prince 2
107 25 generous gift disarm demilitarise young prince 2
107 26 generous gift disarm demilitarise young prince 2
107 27 generous gift disarm demilitarise young prince 2
107 28 generous gift disarm demilitarise young prince 2
107 29 generous gift disarm demilitarise young prince 2
107 3 generous gift disarm demilitarise young prince 2
107 30 generous gift disarm demilitarise young prince 2
107 31 generous gift disarm demilitarise young prince 7
107 32 generous gift disarm demilitarise young prince 1
107 33 generous gift disarm demilitarise young prince 6
107 34 generous gift disarm demilitarise young prince 1
107 35 generous gift disarm demilitarise young prince 5
107 36 generous gift disarm demilitarise young prince 1
107 37 generous gift disarm demilitarise young prince 5
107 38 generous gift disarm demilitarise young prince 5
107 39 generous gift disarm demilitarise young prince 4
107 4 generous gift disarm demilitarise young prince 2
107 40 generous gift disarm demilitarise young prince 1
107 41 generous gift disarm demilitarise young prince 1
107 42 generous gift disarm demilitarise young prince 1
107 43 generous gift disarm demilitarise young prince 5
107 5 generous gift disarm demilitarise young prince 4
107 6 generous gift disarm demilitarise young prince 5
107 7 generous gift disarm demilitarise young prince 2
107 8 generous gift disarm demilitarise young prince 2
107 9 generous gift disarm demilitarise young prince 2
108 1 generous gift disarm win-over young prince 6
108 10 generous gift disarm win-over young prince 6
108 11 generous gift disarm win-over young prince 7
108 12 generous gift disarm win-over young prince 5
108 13 generous gift disarm win-over young prince 5
108 14 generous gift disarm win-over young prince 7
108 15 generous gift disarm win-over young prince 5
108 16 generous gift disarm win-over young prince 7
108 17 generous gift disarm win-over young prince 6
108 18 generous gift disarm win-over young prince 5
108 19 generous gift disarm win-over young prince 1
108 2 generous gift disarm win-over young prince 2
108 20 generous gift disarm win-over young prince 2
108 21 generous gift disarm win-over young prince 7
108 22 generous gift disarm win-over young prince 6
108 23 generous gift disarm win-over young prince 5
108 24 generous gift disarm win-over young prince 6
108 25 generous gift disarm win-over young prince 3
108 26 generous gift disarm win-over young prince 6
108 27 generous gift disarm win-over young prince 6
108 28 generous gift disarm win-over young prince 2
108 29 generous gift disarm win-over young prince 6
108 3 generous gift disarm win-over young prince 5
108 30 generous gift disarm win-over young prince 6
108 31 generous gift disarm win-over young prince 5
108 32 generous gift disarm win-over young prince 7
108 33 generous gift disarm win-over young prince 6
108 34 generous gift disarm win-over young prince 7
108 35 generous gift disarm win-over young prince 2
